event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,study-timezone,study-local-timestamp
2284497201,true,2013-07-17 02:48:00.000,140.0702101,53.25987939,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-17 10:48:00.000
2284497202,true,2013-07-17 14:55:00.000,139.7594112,52.84564371,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-17 22:55:00.000
2284497203,true,2013-07-18 02:59:00.000,139.5980019,53.27467389,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-18 10:59:00.000
2284497204,true,2013-07-18 14:57:00.000,139.0892177,53.32710086,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-18 22:57:00.000
2284497205,true,2013-07-19 02:49:00.000,139.9972695,52.79295088,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-19 10:49:00.000
2284497206,true,2013-07-19 14:59:00.000,139.9931361,51.80548828,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-19 22:59:00.000
2284497207,true,2013-07-20 02:54:00.000,140.4726753,51.24878688,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-20 10:54:00.000
2284497208,true,2013-07-20 14:52:00.000,140.6102487,51.09491523,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-20 22:52:00.000
2284497209,true,2013-07-21 02:57:00.000,140.2150682,52.12734526,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-21 10:57:00.000
2284497210,true,2013-07-21 14:57:00.000,139.7257385,52.42568144,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-21 22:57:00.000
2284497211,true,2013-07-22 02:52:00.000,140.3891961,52.0948001,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-22 10:52:00.000
2284497212,true,2013-07-22 14:51:00.000,140.4785543,51.89419697,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-22 22:51:00.000
2284497213,true,2013-07-23 02:55:00.000,139.9460229,52.15113164,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-23 10:55:00.000
2284497214,true,2013-07-23 15:02:00.000,139.3252925,51.98756039,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-23 23:02:00.000
2284497215,true,2013-07-24 02:54:00.000,140.3246371,51.15174012,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-24 10:54:00.000
2284497216,true,2013-07-24 14:52:00.000,140.3531364,50.74888263,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-24 22:52:00.000
2284497217,true,2013-07-25 02:56:00.000,140.3192663,51.63444407,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-25 10:56:00.000
2284497218,true,2013-07-25 14:58:00.000,139.6930198,52.18861031,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-25 22:58:00.000
2284497219,true,2013-07-26 03:10:00.000,138.5628319,53.40881735,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-26 11:10:00.000
2284497220,true,2013-07-26 15:09:00.000,137.316901,53.95987582,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-26 23:09:00.000
2284497221,true,2013-07-27 02:57:00.000,138.8902385,53.16300639,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-27 10:57:00.000
2284497222,true,2013-07-27 15:01:00.000,138.9413734,52.0189295,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-27 23:01:00.000
2284497223,true,2013-07-28 02:57:00.000,137.9443652,49.80213958,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-28 10:57:00.000
2284497224,true,2013-07-28 15:18:00.000,133.5401162,47.25083054,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-28 23:18:00.000
2284497225,true,2013-07-29 03:25:00.000,128.5633354,43.66953026,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-29 11:25:00.000
2284497226,true,2013-07-29 15:53:00.000,123.5734655,40.4194031,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-29 23:53:00.000
2284497227,true,2013-07-30 03:47:00.000,123.2869364,38.99428641,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-30 11:47:00.000
2284497228,true,2013-07-30 16:05:00.000,121.061541,37.57323151,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-31 00:05:00.000
2284497229,true,2013-07-31 04:07:00.000,120.5110353,37.2922659,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-07-31 12:07:00.000
2284497230,true,2013-07-31 16:07:00.000,120.3660137,37.10272393,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-01 00:07:00.000
2284497231,true,2013-08-01 04:05:00.000,120.5439591,36.88682382,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-01 12:05:00.000
2284497232,true,2013-08-01 16:07:00.000,120.2965009,36.59273346,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-02 00:07:00.000
2284497233,true,2013-08-02 04:07:00.000,120.5069868,36.77506182,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-02 12:07:00.000
2284497234,true,2013-08-02 16:06:00.000,120.5759548,36.83770623,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-03 00:06:00.000
2284497235,true,2013-08-03 04:06:00.000,120.5151667,37.0986033,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-03 12:06:00.000
2284497236,true,2013-08-03 16:07:00.000,120.4365923,37.35224117,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-04 00:07:00.000
2284497237,true,2013-08-04 04:06:00.000,120.3474481,37.40429457,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-04 12:06:00.000
2284497238,true,2013-08-04 16:07:00.000,120.2963115,37.27735067,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-05 00:07:00.000
2284497239,true,2013-08-05 04:07:00.000,120.3194419,37.25344895,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-05 12:07:00.000
2284497240,true,2013-08-05 16:06:00.000,120.3240886,37.22159857,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-06 00:06:00.000
2284497241,true,2013-08-06 04:04:00.000,120.4831108,36.95809974,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-06 12:04:00.000
2284497242,true,2013-08-06 16:08:00.000,120.2168785,36.03427776,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-07 00:08:00.000
2284497243,true,2013-08-07 04:06:00.000,120.4851534,35.97222882,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-07 12:06:00.000
2284497244,true,2013-08-07 16:04:00.000,120.5422151,36.28170338,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-08 00:04:00.000
2284497245,true,2013-08-08 04:07:00.000,120.5018223,36.71509579,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-08 12:07:00.000
2284497246,true,2013-08-08 16:09:00.000,120.1667584,36.98006711,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-09 00:09:00.000
2284497247,true,2013-08-09 04:11:00.000,120.0464354,37.37718215,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-09 12:11:00.000
2284497248,true,2013-08-09 16:09:00.000,119.8813248,37.66429845,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-10 00:09:00.000
2284497249,true,2013-08-10 04:08:00.000,120.2303105,37.57668584,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-10 12:08:00.000
2284497250,true,2013-08-10 16:08:00.000,119.9793429,37.72817397,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-11 00:08:00.000
2284497251,true,2013-08-11 04:06:00.000,120.2930794,37.67049721,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-11 12:06:00.000
2284497252,true,2013-08-11 16:06:00.000,120.2926793,37.54470432,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-12 00:06:00.000
2284497253,true,2013-08-12 04:09:00.000,119.8211136,38.10000656,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-12 12:09:00.000
2284497254,true,2013-08-12 16:09:00.000,119.7845145,38.23481124,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-13 00:09:00.000
2284497255,true,2013-08-13 04:07:00.000,120.0155759,37.98451674,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-13 12:07:00.000
2284497256,true,2013-08-13 16:09:00.000,119.8316228,37.48793605,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-14 00:09:00.000
2284497257,true,2013-08-14 04:07:00.000,120.1531833,37.0921146,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-14 12:07:00.000
2284497258,true,2013-08-14 16:06:00.000,120.3033403,37.16560403,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-15 00:06:00.000
2284497259,true,2013-08-15 04:03:00.000,120.5915183,36.79666816,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-15 12:03:00.000
2284497260,true,2013-08-15 16:05:00.000,120.3432417,36.65228428,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-16 00:05:00.000
2284497261,true,2013-08-16 04:06:00.000,120.2662775,36.74270558,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-16 12:06:00.000
2284497262,true,2013-08-16 16:09:00.000,119.9803834,36.71159557,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-17 00:09:00.000
2284497263,true,2013-08-17 04:09:00.000,120.1023499,37.06905468,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-17 12:09:00.000
2284497264,true,2013-08-17 16:04:00.000,120.2586809,37.73271667,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-18 00:04:00.000
2284497265,true,2013-08-18 04:07:00.000,120.1725251,38.38240235,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-18 12:07:00.000
2284497266,true,2013-08-18 16:02:00.000,120.6635093,38.92701163,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-19 00:02:00.000
2284497267,true,2013-08-19 04:01:00.000,120.9223382,38.65916778,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-19 12:01:00.000
2284497268,true,2013-08-19 16:03:00.000,120.5022514,38.56901799,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-20 00:03:00.000
2284497269,true,2013-08-20 04:02:00.000,120.6188372,38.47185214,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-20 12:02:00.000
2284497270,true,2013-08-20 16:03:00.000,120.2480041,38.54833682,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-21 00:03:00.000
2284497271,true,2013-08-21 04:03:00.000,120.3447794,38.33121784,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-21 12:03:00.000
2284497272,true,2013-08-21 16:07:00.000,119.9006225,38.27477814,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-22 00:07:00.000
2284497273,true,2013-08-22 04:07:00.000,119.9702349,38.14419688,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-22 12:07:00.000
2284497274,true,2013-08-22 16:05:00.000,119.8881753,38.05228754,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-23 00:05:00.000
2284497275,true,2013-08-23 04:03:00.000,120.1195853,37.5399748,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-23 12:03:00.000
2284497276,true,2013-08-23 16:06:00.000,120.1762555,35.95811186,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-24 00:06:00.000
2284497277,true,2013-08-24 03:50:00.000,121.6924173,33.15887087,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-24 11:50:00.000
2284497278,true,2013-08-24 15:43:00.000,124.5046054,29.83298748,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-24 23:43:00.000
2284497279,true,2013-08-25 03:42:00.000,122.9219228,24.4583314,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-25 11:42:00.000
2284497280,true,2013-08-25 15:58:00.000,121.5832849,15.20283522,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-25 23:58:00.000
2284497281,true,2013-08-26 03:46:00.000,123.0824246,8.193064773,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-26 11:46:00.000
2284497282,true,2013-08-26 15:43:00.000,125.0234429,-0.309747634,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-26 23:43:00.000
2284497283,true,2013-08-27 03:42:00.000,123.9999988,-11.68584492,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-27 11:42:00.000
2284497284,true,2013-08-27 15:54:00.000,122.2282681,-17.83766815,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-27 23:54:00.000
2284497285,true,2013-08-28 03:57:00.000,122.2323665,-17.86942569,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-28 11:57:00.000
2284497286,true,2013-08-28 15:57:00.000,122.2529875,-17.88550446,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-08-28 23:57:00.000
2284497325,true,2013-03-31 10:24:00.000,122.2590738,-17.89295162,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-03-31 18:24:00.000
2284497326,true,2013-03-31 21:29:00.000,122.1977218,-17.89159394,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-01 05:29:00.000
2284497327,true,2013-04-01 10:22:00.000,122.2295257,-17.86454135,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-01 18:22:00.000
2284497328,true,2013-04-01 21:44:00.000,121.9410343,-16.01987792,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-02 05:44:00.000
2284497329,true,2013-04-02 10:21:00.000,120.3572712,-9.623301283,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-02 18:21:00.000
2284497330,true,2013-04-02 21:46:00.000,119.8841681,-6.048831252,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-03 05:46:00.000
2284497331,true,2013-04-03 10:24:00.000,119.7539053,-2.836783425,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-03 18:24:00.000
2284497332,true,2013-04-03 21:41:00.000,118.1659855,-0.002555881,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-04 05:41:00.000
2284497333,true,2013-04-04 10:42:00.000,118.0769775,3.458574015,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-04 18:42:00.000
2284497334,true,2013-04-04 21:39:00.000,118.8632033,5.841023773,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-05 05:39:00.000
2284497335,true,2013-04-05 10:37:00.000,119.9919997,8.212288922,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-05 18:37:00.000
2284497336,true,2013-04-05 21:26:00.000,120.8165821,9.7386827,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-06 05:26:00.000
2284497337,true,2013-04-06 10:32:00.000,120.7349738,10.69199641,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-06 18:32:00.000
2284497338,true,2013-04-06 21:27:00.000,120.7296337,11.28184917,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-07 05:27:00.000
2284497339,true,2013-04-07 10:33:00.000,120.8692608,11.69238829,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-07 18:33:00.000
2284497340,true,2013-04-07 21:24:00.000,120.6411956,11.93318034,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-08 05:24:00.000
2284497341,true,2013-04-08 10:36:00.000,120.7305565,12.48049247,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-08 18:36:00.000
2284497342,true,2013-04-08 21:22:00.000,121.5256193,12.54634558,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-09 05:22:00.000
2284497343,true,2013-04-09 10:28:00.000,121.9991528,12.66338803,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-09 18:28:00.000
2284497344,true,2013-04-09 21:17:00.000,121.0120648,12.71885844,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-10 05:17:00.000
2284497345,true,2013-04-10 10:37:00.000,120.6119315,12.92667041,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-10 18:37:00.000
2284497346,true,2013-04-10 21:21:00.000,121.0195934,12.61321628,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-11 05:21:00.000
2284497347,true,2013-04-11 10:32:00.000,120.5935504,12.09810201,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-11 18:32:00.000
2284497348,true,2013-04-11 21:27:00.000,120.3306765,12.10534197,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-12 05:27:00.000
2284497349,true,2013-04-12 10:34:00.000,120.7087152,13.09075099,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-12 18:34:00.000
2284497350,true,2013-04-12 21:21:00.000,120.8628782,14.30430764,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-13 05:21:00.000
2284497351,true,2013-04-13 10:34:00.000,120.7651331,16.28311016,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-13 18:34:00.000
2284497352,true,2013-04-13 21:21:00.000,120.5435851,19.81727668,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-14 05:21:00.000
2284497353,true,2013-04-14 10:42:00.000,120.5408731,23.31863917,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-14 18:42:00.000
2284497354,true,2013-04-14 21:12:00.000,121.2266913,25.79051322,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-15 05:12:00.000
2284497355,true,2013-04-15 10:42:00.000,122.1125341,29.51401939,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-15 18:42:00.000
2284497356,true,2013-04-15 20:52:00.000,122.1216388,32.95129624,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-16 04:52:00.000
2284497357,true,2013-04-16 10:52:00.000,123.0382801,36.04513805,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-16 18:52:00.000
2284497358,true,2013-04-16 20:37:00.000,124.512764,36.94346286,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-17 04:37:00.000
2284497359,true,2013-04-17 10:47:00.000,124.6397438,37.28232396,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-17 18:47:00.000
2284497360,true,2013-04-17 20:34:00.000,124.0905403,37.52416972,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-18 04:34:00.000
2284497361,true,2013-04-18 10:52:00.000,123.3954042,37.81003962,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-18 18:52:00.000
2284497362,true,2013-04-18 20:37:00.000,122.6818003,37.85851545,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-19 04:37:00.000
2284497363,true,2013-04-19 10:59:00.000,122.8363992,38.32655664,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-19 18:59:00.000
2284497364,true,2013-04-19 20:32:00.000,121.8174233,38.59111027,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-20 04:32:00.000
2284497365,true,2013-04-20 11:12:00.000,121.564812,38.96923033,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-20 19:12:00.000
2284497366,true,2013-04-20 20:32:00.000,121.7889478,38.68032815,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-21 04:32:00.000
2284497367,true,2013-04-21 11:09:00.000,121.2935863,38.32774769,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-21 19:09:00.000
2284497368,true,2013-04-21 20:37:00.000,121.540388,37.89333114,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-22 04:37:00.000
2284497369,true,2013-04-22 11:06:00.000,121.5051434,37.47121274,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-22 19:06:00.000
2284497370,true,2013-04-22 20:37:00.000,122.4812401,37.62917369,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-23 04:37:00.000
2284497371,true,2013-04-23 10:59:00.000,123.4092983,38.11299253,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-23 18:59:00.000
2284497372,true,2013-04-23 20:24:00.000,122.3992766,38.32688081,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-24 04:24:00.000
2284497373,true,2013-04-24 11:11:00.000,121.7275134,38.57072256,"solar-geolocator","Calidris tenuirostris","D148","XHS","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-24 19:11:00.000
